"대카테고리 코드","대카테고리 명","중카테고리 코드","중카테고리 명","소카테고리 코드","소카테고리 명"
"100000016","키즈 패션","200000123","여아용 아동복","300000422","반바지"
"100000016","키즈 패션","200000123","여아용 아동복","300000423","스커트"
"100000016","키즈 패션","200000123","여아용 아동복","300000424","원피스・드레스"
"100000016","키즈 패션","200000123","여아용 아동복","300002241","상하의 세트・트레이닝복"
"100000016","키즈 패션","200000123","여아용 아동복","300002242","정장・드레스"
"100000016","키즈 패션","200000123","여아용 아동복","300002243","우비"
"100000016","키즈 패션","200000123","여아용 아동복","320001057","수영복"
"100000016","키즈 패션","200000123","여아용 아동복","320001058","기모노・유카타"
"100000016","키즈 패션","200000123","여아용 아동복","320001059","기타 "
"100000016","키즈 패션","200000123","여아용 아동복","320001483","가디건"
"100000016","키즈 패션","200000123","여아용 아동복","320001484","니트"
"100000016","키즈 패션","200000123","여아용 아동복","320001485","조끼"
"100000016","키즈 패션","200000124","남아용 아동복","300000428","긴바지"
"100000016","키즈 패션","200000124","남아용 아동복","300000429","반바지"
"100000016","키즈 패션","200000124","남아용 아동복","300002244","정장 세트 "
"100000016","키즈 패션","200000124","남아용 아동복","320001060","수영복・기모노"
"100000016","키즈 패션","200000124","남아용 아동복","320001061","유카타 "
"100000016","키즈 패션","200000124","남아용 아동복","320001062","기타 "
"100000016","키즈 패션","200000124","남아용 아동복","320001486","니트 티셔츠"
"100000016","키즈 패션","200000124","남아용 아동복","320001487","티셔츠"
"100000016","키즈 패션","200000124","남아용 아동복","320001488","셔츠"
"100000016","키즈 패션","200000124","남아용 아동복","320001489","코트"
"100000016","키즈 패션","200000124","남아용 아동복","320001490","자켓"
"100000016","키즈 패션","200000124","남아용 아동복","320001491","점퍼"
"100000016","키즈 패션","200000124","남아용 아동복","320001492","가디건"
"100000016","키즈 패션","200000124","남아용 아동복","320001493","조끼"
"100000016","키즈 패션","200000124","남아용 아동복","320001494","니트"
"100000016","키즈 패션","200000125","남녀공용・기타 아동복","300000430","기모노・유카타"
"100000016","키즈 패션","200000125","남녀공용・기타 아동복","300000432","캐릭터 옷 "
"100000016","키즈 패션","200000125","남녀공용・기타 아동복","300002440","상의"
"100000016","키즈 패션","200000125","남녀공용・기타 아동복","300002441","하의 "
"100000016","키즈 패션","200000125","남녀공용・기타 아동복","300002442","아우터"
"100000016","키즈 패션","200000125","남녀공용・기타 아동복","300002525","우비"
"100000016","키즈 패션","200000125","남녀공용・기타 아동복","320001063","기타 "
"100000016","키즈 패션","200000125","남녀공용・기타 아동복","320001495","아동용 방한 용품 "
"100000016","키즈 패션","200000125","남녀공용・기타 아동복","320001496","아동용 목도리"
"100000016","키즈 패션","200000125","남녀공용・기타 아동복","320001497","아동용 장갑"
"100000016","키즈 패션","200000126","신발・가방","300000434","통원 가방 "
"100000016","키즈 패션","200000126","신발・가방","300000435","란도셀"
"100000016","키즈 패션","200000126","신발・가방","300000436","캐주얼화"
"100000016","키즈 패션","200000126","신발・가방","300000437","운동화"
"100000016","키즈 패션","200000126","신발・가방","300000438","샌들・뮬"
"100000016","키즈 패션","200000126","신발・가방","300000439","장화・레인 슈즈"
"100000016","키즈 패션","200000126","신발・가방","300000440","실내화"
"100000016","키즈 패션","200000126","신발・가방","320001064","웨스트백"
"100000016","키즈 패션","200000126","신발・가방","320001065","백팩"
"100000016","키즈 패션","200000126","신발・가방","320001066","토트백"
"100000016","키즈 패션","200000126","신발・가방","320001067","숄더백"
"100000016","키즈 패션","200000126","신발・가방","320001068","보스턴백"
"100000016","키즈 패션","200000126","신발・가방","320001069","캐리어백"
"100000016","키즈 패션","200000126","신발・가방","320001070","수영 가방 "
"100000016","키즈 패션","200000126","신발・가방","320001071","신발 주머니 "
"100000016","키즈 패션","200000127","모자・양말","300000441","모자"
"100000016","키즈 패션","200000127","모자・양말","300000442","양말・타이즈"
"100000016","키즈 패션","200000128","속옷・내의・파자마","300000446","속옷"
"100000016","키즈 패션","200000128","속옷・내의・파자마","300000447","파자마"
"100000016","키즈 패션","200000128","속옷・내의・파자마","320001072","내의 "
"100000016","키즈 패션","200000128","속옷・내의・파자마","320001073","기타 "
"100000016","키즈 패션","200000129","잡화・소품","300000448","아동용 도시락통"
"100000016","키즈 패션","200000129","잡화・소품","300000450","아동용 잡화 "
"100000016","키즈 패션","200000129","잡화・소품","300002526","아동용 액세서리"
"100000048","장난감・교육","200000130","영유아완구","300000416","기타 "
"100000048","장난감・교육","200000130","영유아완구","300003174","나무쌓기・블록 쌓기"
"100000048","장난감・교육","200000130","영유아완구","300003175","딸랑이"
"100000048","장난감・교육","200000130","영유아완구","300003176","치발기"
"100000048","장난감・교육","200000130","영유아완구","300003178","모빌"
"100000048","장난감・교육","200000130","영유아완구","300003179","아기 체육관"
"100000048","장난감・교육","200000130","영유아완구","320000944","볼 풀 "
"120000002","침구・침대・매트리스","200000131","이불","300000465","布団セット"
"120000002","침구・침대・매트리스","200000131","이불","300002947","고타츠 이불"
"120000002","침구・침대・매트리스","200000131","이불","320000018","덮는 이불 "
"120000002","침구・침대・매트리스","200000131","이불","320000019","까는 이불 "
"120000002","침구・침대・매트리스","200000131","이불","320000020","아동용 이불"
"100000017","가구・인테리어","200000132","소파・의자","300000469","의자"
"100000017","가구・인테리어","200000132","소파・의자","300000472","소파"
"100000017","가구・인테리어","200000132","소파・의자","300002928","좌식 의자"
"100000017","가구・인테리어","200000132","소파・의자","300002929","스툴"
"100000047","원예・공구・DIY","200000133","원예","300000476","기타 "
"100000047","원예・공구・DIY","200000133","원예","320000844","씨앗 "
"100000047","원예・공구・DIY","200000133","원예","320000845","모종"
"100000047","원예・공구・DIY","200000133","원예","320000846","알뿌리"
"100000047","원예・공구・DIY","200000133","원예","320000847","종균"
"100000047","원예・공구・DIY","200000133","원예","320000848","재배 세트"
"100000047","원예・공구・DIY","200000133","원예","320000849","묘목"
"100000047","원예・공구・DIY","200000133","원예","320000850","화분・식물 재배용 용기 "
"100000047","원예・공구・DIY","200000133","원예","320000851","화분 진열대 "
"100000047","원예・공구・DIY","200000133","원예","320000852","미니 온실 "
"100000047","원예・공구・DIY","200000133","원예","320000853","잔디 "
"100000047","원예・공구・DIY","200000133","원예","320000854","이끼 "
"100000047","원예・공구・DIY","200000133","원예","320000855","용토・비료"
"100000047","원예・공구・DIY","200000133","원예","320000856","퇴비통 "
"100000047","원예・공구・DIY","200000133","원예","320000857","농약・식물 영양제 "
"100000047","원예・공구・DIY","200000133","원예","320000858","가드닝 웨어 "
"100000047","원예・공구・DIY","200000133","원예","320000859","농기구 "
"100000047","원예・공구・DIY","200000133","원예","320000860","배수・관수 용품 "
"100000047","원예・공구・DIY","200000133","원예","320000862","전정 용품 "
